@relation InstanceResultListener

@attribute Key_Dataset {Dataset_IMPL_1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LinearRegression,weka.classifiers.functions.SimpleLinearRegression,weka.classifiers.functions.SMOreg}
@attribute Key_Scheme_options {'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8','','-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"'}
@attribute Key_Scheme_version_ID {-3364580862046573747,1679336022895414137,-7149606251113102827}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKernelEvaluations numeric
@attribute measureCacheHits numeric

@data
Dataset_IMPL_1,3,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.183039,0.216603,122.025694,138.778343,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,3,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.042734,0.043311,42.734043,30.655966,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,3,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.164579,0.218305,82.289499,97.667996,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,3,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.200344,0.201966,78.678498,76.854886,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,3,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.195568,0.195568,59.005941,59.005941,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,3,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.017138,0.017138,135.074706,135.074706,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,3,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.046392,0.046392,365.634079,365.634079,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,4,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.10156,0.137845,40.624098,53.084654,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.068011,0.078007,34.00537,34.899616,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.091225,0.091384,49.704667,48.040387,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.135438,0.170154,128.921952,114.75678,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.257026,0.261126,175.003947,171.670148,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.219983,0.229069,87.993227,88.215635,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.088314,0.095995,56.44323,58.440365,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,4,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.046392,0.046392,365.634079,365.634079,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,4,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.089515,0.089515,75.261636,75.261636,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,4,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.017138,0.017138,135.074706,135.074706,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,5,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.155924,0.163572,64.913958,62.867664,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.167401,0.213229,83.700601,106.371331,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.169839,0.222177,133.871286,175.125381,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.06882,0.075892,43.984195,35.013311,1,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.022583,0.023483,22.582997,16.621727,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.248589,0.248711,115.709906,115.690785,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.126196,0.145197,68.75872,61.256028,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,5,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.089515,0.089515,75.261636,75.261636,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,5,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.123792,0.123792,132.309954,132.309954,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,5,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.044728,0.044728,22.384968,22.384968,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,6,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.242358,0.250111,100.898097,96.128183,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.022583,0.023483,22.582997,16.621727,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.069982,0.087489,69.981594,86.698749,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.127611,0.158614,131.736311,116.152709,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.145525,0.171233,71.113852,83.608293,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.093766,0.094084,46.882888,42.092451,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.166937,0.215007,166.937411,152.185763,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,6,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.195568,0.195568,59.005941,59.005941,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,6,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.044728,0.044728,22.384968,22.384968,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,6,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.089515,0.089515,75.261636,75.261636,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,7,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.155924,0.163572,64.913958,62.867664,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.0275,0.027533,18.333254,17.640678,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.19702,0.23235,280.652605,269.589345,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.064385,0.066064,50.749926,40.895952,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.183039,0.216603,122.025694,138.778343,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.140773,0.16462,67.16808,78.537604,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.075487,0.090545,150.974816,137.119332,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,7,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.195568,0.195568,59.005941,59.005941,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,7,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.240335,0.240335,114.628335,114.628335,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,7,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.105227,0.105227,34.380828,34.380828,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,8,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.064385,0.066064,50.749926,40.895952,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.19702,0.23235,280.652605,269.589345,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.05,0.063269,71.224395,73.408837,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.183039,0.216603,122.025694,138.778343,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.10156,0.137845,40.624098,53.084654,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.088314,0.095995,56.44323,58.440365,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.128065,0.148357,53.315663,57.019738,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,8,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.105227,0.105227,34.380828,34.380828,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,8,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.240335,0.240335,114.628335,114.628335,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,8,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.223765,0.223765,115.846022,115.846022,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,9,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.240285,0.240285,67.966554,67.966554,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.080388,0.090289,160.776382,136.73143,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.248589,0.248711,115.709906,115.690785,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.029476,0.031368,13.83006,14.717593,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.210481,0.236345,165.906157,186.293116,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.173592,0.219015,173.591504,155.022256,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.068011,0.078007,34.00537,34.899616,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,9,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.089515,0.089515,75.261636,75.261636,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,9,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.046392,0.046392,365.634079,365.634079,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,9,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.076958,0.076958,34.175123,34.175123,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,10,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.192763,0.193462,78.083415,75.087351,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.219983,0.229069,87.993227,88.215635,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.029476,0.031368,13.83006,14.717593,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.119174,0.11947,55.915321,50.746448,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.05,0.063269,71.224395,73.408837,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.210481,0.236345,165.906157,186.293116,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,2,0.064385,0.066064,50.749926,40.895952,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,964,?,?,?,?,?
Dataset_IMPL_1,10,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.240335,0.240335,114.628335,114.628335,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,10,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.026927,0.026927,22.639281,22.639281,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,10,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,16,1,0.046392,0.046392,365.634079,365.634079,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1594,919,?,?,?,?,?
Dataset_IMPL_1,1,1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.216667,0.245796,86.666667,94.657518,1,0,0,?,?,?,?,?,?,0.002,0,0.015625,0,15.625,0,6905,1549,964,?,?,?,120,704
Dataset_IMPL_1,1,2,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.0806,0.100481,43.915569,42.390962,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,688
Dataset_IMPL_1,1,3,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.116867,0.127113,233.733333,192.498277,0,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,524
Dataset_IMPL_1,1,4,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.06,0.060003,40,38.444172,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,839
Dataset_IMPL_1,1,5,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.187803,0.207104,68.278645,74.291969,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,472
Dataset_IMPL_1,1,6,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.1744,0.21457,248.430689,248.959958,-1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,425
Dataset_IMPL_1,1,7,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.0506,0.051579,27.569824,27.114871,1,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,6905,1549,964,?,?,?,120,732
Dataset_IMPL_1,1,8,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,16,1,0.032733,0.032733,27.521313,27.521313,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,6972,1594,919,?,?,?,136,544
Dataset_IMPL_1,1,9,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,16,1,0.07916,0.07916,39.617265,39.617265,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,6972,1594,919,?,?,?,136,760
Dataset_IMPL_1,1,10,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,16,1,0.259804,0.259804,134.503579,134.503579,0,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6972,1594,919,?,?,?,136,733
Dataset_IMPL_1,2,1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.12,0.121573,40,40.483013,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,732
Dataset_IMPL_1,2,2,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.05,0.052705,71.224395,61.151751,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,479
Dataset_IMPL_1,2,3,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.083333,0.117428,55.555556,70.904235,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,563
Dataset_IMPL_1,2,4,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,20170525.2031,15,2,0.033333,0.046718,33.333333,33.067857,1,0,0,?,?,?,?,?,?,0.002,0,0,0,0,0,6905,1549,964,?,?,?,120,693
